SEX		AGE		HEIGHT		WEIGHT
2		26		62		165
1		71		70		230
1		29		68		220
2		71		65		180
2		40		63		175
2		45		62		123
1		77		69		150
2		64		68		240
2		75		62		130
1		36		71		192
2		64		64		183
2		66		63		130
2		72		65		210
2		32		63		200
1		20		71		155
2		81		66		134
1		58		72		205
1		59		69		216
2		76		62		160
2		20		63		100
1		44		76		290
2		22		62		140
1		72		71		217
1		62		73		165
2		64		62		117
2		78		62		112
1		71		63		151
2		61		62		180
1		70		68		203
2		27		63		100
2		28		66		225
1		39		69		185
2		29		67		180
2		50		60		145
1		38		72		265
1		53		69		180
2		54		64		230
1		73		74		185
2		41		65		265
2		47		65		165
1		41		71		185
2		82		60		192
2		71		63		104
2		64		65		101
1		31		71		230
1		45		68		225
2		47		65		175
1		55		66		155
2		20		64		105
2		85		60		190
1		34		67		207
1		64		72		248
2		75		61		124
2		41		68		124
1		27		69		260
2		24		64		170
1		50		67		240
1		68		67		190
2		43		63		165
1		20		74		295
1		43		74		220
2		76		63		214
2		58		62		144
2		74		62		165
2		37		59		165
2		85		63		147
2		36		63		160
2		85		65		108
1		70		72		253
2		85		65		201
1		56		73		175
1		18		72		140
2		85		63		120
1		85		65		180
1		60		66		150
2		25		65		170
1		73		71		160
2		27		70		255
2		38		66		145
1		80		71		180
1		39		66		145
2		71		70		196
1		44		70		190
2		75		65		140
1		67		75		225
2		64		63		110
1		68		66		240
1		59		68		160
2		79		63		189
1		73		73		206
1		50		73		265
2		44		64		146
2		30		65		240
2		21		60		120
1		53		70		173
2		33		62		180
2		80		65		140
2		65		68		132
2		59		67		240
2		65		61		128
1		65		66		240
1		65		74		210
1		66		67		150
1		54		66		160
1		77		66		153
2		24		65		120
1		22		70		151
2		50		62		112
2		59		64		160
1		79		72		250
1		52		71		176
2		57		61		147
2		78		60		143
2		82		64		160
2		38		68		165
1		67		72		175
2		68		65		169
1		48		71		175
2		61		64		159
2		29		64		155
1		82		73		235
1		77		70		186
2		53		69		150
2		45		69		180
2		73		62		135
2		77		66		200
1		64		69		170
1		37		71		200
1		36		69		165
2		72		65		245
2		71		62		142
1		72		72		160
2		47		66		165
1		30		73		275
2		30		64		160
1		61		74		225
1		25		65		145
2		34		63		200
2		59		64		125
1		52		72		275
2		36		65		130
2		64		68		248
1		59		74		175
1		85		68		154
2		38		59		200
2		51		68		190
2		21		66		140
2		61		64		250
1		27		67		175
1		38		67		181
2		22		64		152
2		70		61		137
2		49		59		130
2		35		64		142
1		74		72		182
1		64		65		130
1		27		72		270
2		47		66		110
2		44		65		130
1		71		71		180
2		38		70		265
2		39		65		180
1		74		68		145
1		70		72		210
2		42		64		180
2		61		61		132
1		65		70		211
2		54		64		180
2		72		66		175
1		78		69		174
2		34		63		174
2		52		61		170
2		70		60		173
2		26		64		170
1		59		69		218
1		62		67		165
2		66		61		138
1		40		76		250
2		84		64		132
2		33		67		195
2		75		64		110
2		60		67		180
2		59		64		160
2		54		63		123
1		27		72		220
1		58		69		155
1		85		69		160
2		37		63		200
2		32		63		130
1		85		68		148
2		83		64		195
1		23		73		140
1		49		72		192
1		72		76		290
1		57		66		175
2		78		65		140
1		34		71		185
1		32		73		232
2		74		64		154
1		31		70		280
2		44		65		160
2		68		65		185
2		46		61		125
1		75		71		170
2		61		65		160
2		72		65		115
2		70		68		123
1		27		75		195
1		67		68		130
1		45		72		195
1		65		72		165
1		68		73		200
2		54		62		170
1		28		68		261
1		29		76		220
2		51		63		205
2		74		67		147
2		60		69		240
2		58		65		130
1		52		71		220
1		31		68		165
2		45		65		120
2		59		66		165
2		65		60		190
2		75		61		133
2		57		67		198
1		22		69		215
1		69		66		165
2		68		59		155
2		67		68		150
2		73		62		138
2		37		64		172
2		50		66		178
1		61		71		255
1		62		70		250
2		62		68		203
1		26		70		185
1		40		67		275
2		20		67		135
2		74		62		120
2		70		67		182
1		56		75		240
1		50		73		185
1		46		69		186
2		72		70		154
1		53		71		210
1		66		71		167
2		67		66		185
1		20		70		210
1		63		68		150
1		45		74		190
2		18		61		108
2		80		63		183
1		60		69		255
2		47		63		174
2		34		62		145
2		85		64		142
2		62		65		145
2		45		65		155
1		54		65		159
1		47		67		175
1		62		72		205
1		24		68		165
1		62		64		175
1		49		71		170
1		60		70		215
1		29		71		170
1		25		73		170
1		20		67		152
2		43		69		185
1		85		64		130
2		50		67		190
2		45		60		180
1		57		71		150
2		25		60		127
2		25		63		130
1		21		67		209
1		33		68		171
1		80		70		185
2		68		64		115
2		74		63		153
2		19		64		165
1		37		67		164
1		83		65		142
1		42		74		225
1		46		68		178
2		22		67		150
1		23		70		190
1		52		73		199
2		45		64		145
2		77		66		186
1		55		71		296
1		56		75		217
2		30		67		202
2		36		66		165
2		72		62		140
1		18		73		182
2		75		61		136
2		67		64		161
2		59		66		150
1		85		68		176
2		82		66		128
1		25		68		140
1		55		68		200
2		23		59		150
1		47		73		200
2		66		62		140
2		49		67		160
2		45		69		129
2		62		69		250
1		31		64		145
2		42		66		120
1		76		69		235
2		80		65		133
1		79		71		165
2		55		59		186
1		65		72		280
1		64		69		176
1		21		72		180
1		57		67		180
1		66		70		223
1		76		68		200
2		57		66		163
1		85		67		155
1		58		72		214
1		22		68		174
1		54		64		180
2		61		62		148
2		39		67		230
2		63		61		210
1		81		72		188
2		46		63		145
1		63		68		155
2		52		61		145
1		66		70		190
1		78		67		182
2		27		60		170
2		36		62		150
2		61		60		150
2		37		62		130
2		49		64		170
1		38		68		220
2		34		64		150
1		77		69		200
2		34		64		175
1		85		71		204
1		66		70		240
2		80		60		196
2		56		66		155
2		51		64		120
2		26		66		140
1		64		72		215
1		53		66		190
2		38		62		173
2		78		62		155
1		46		66		150
2		66		64		190
2		80		62		120
1		43		67		200
2		36		63		195
1		40		69		175
2		80		65		150
2		82		65		165
1		70		70		200
2		35		65		150
2		76		62		225
1		71		68		266
2		74		65		228
2		74		62		149
1		33		69		170
1		28		66		215
1		52		69		280
1		31		69		230
2		58		62		150
2		54		66		200
1		37		68		200
1		66		68		229
1		70		73		235
2		45		64		180
1		56		74		200
2		85		60		139
2		55		62		180
2		64		61		145
2		37		64		170
2		76		59		139
1		29		68		150
1		19		68		195
2		56		64		135
1		73		66		157
1		51		70		250
1		85		71		200
1		31		71		220
2		23		64		124
1		47		69		200
2		77		68		175
1		58		70		275
2		66		66		160
2		85		62		140
1		67		71		179
1		83		67		190
2		24		67		240
2		29		60		188
1		40		68		250
2		69		64		155
1		61		67		180
1		31		67		175
2		83		64		152
1		74		69		170
2		76		67		166
2		61		67		170
2		61		60		134
1		47		71		159
1		32		70		260
1		35		71		180
1		40		72		205
2		38		65		135
1		25		66		160
2		57		65		180
2		30		61		121
2		71		62		108
1		40		69		145
1		75		65		162
1		77		74		257
2		18		60		113
1		26		71		255
1		72		69		220
2		29		66		141
2		76		65		178
1		37		71		280
1		70		72		220
2		72		64		150
2		45		61		132
2		58		59		110
2		74		66		220
1		74		73		207
2		42		62		128
1		55		74		190
2		85		59		140
1		30		67		170
2		27		67		165
1		71		71		235
2		48		66		143
1		49		68		150
2		49		61		137
1		66		70		180
1		61		71		190
1		33		71		165
1		29		69		185
1		37		72		190
1		33		72		165
1		63		68		190
1		79		64		160
1		55		68		200
1		24		67		150
1		55		72		190
2		31		64		120
1		61		71		170
2		29		61		164
2		82		64		200
2		45		65		202
2		35		65		200
2		46		62		200
2		73		64		162
2		51		66		230
2		74		64		172
2		56		67		157
1		27		70		165
2		78		66		130
1		73		69		145
1		72		67		180
1		76		67		224
1		30		74		185
2		48		62		200
2		64		64		190
1		62		68		155
2		44		66		138
2		72		66		150
1		70		72		205
1		66		63		295
1		54		69		210
2		58		61		198
2		56		63		170
2		20		68		180
2		46		70		220
1		58		70		170
1		32		71		175
2		61		67		204
1		33		73		280
2		41		64		165
1		47		70		160
2		25		62		190
1		72		72		181
1		29		75		255
2		32		66		125
2		30		68		160
1		29		69		140
1		61		72		210
1		66		72		190
1		36		75		290
1		81		72		198
2		46		63		152
1		25		70		155
2		60		68		190
2		73		63		144
2		43		66		125
2		69		61		114
2		68		66		160
2		25		65		163
2		34		67		140
1		58		69		185
2		49		62		230
1		46		69		225
1		77		70		170
2		23		65		165
1		38		67		180
2		39		67		135
2		73		67		210
1		29		66		152
1		36		69		175
2		36		65		135
2		74		62		150
1		50		70		260
2		76		61		200
2		35		64		180
1		85		68		172
2		72		63		167
1		39		71		235
1		76		72		176
1		61		68		178
2		76		64		138
2		85		64		135
2		85		61		115
2		33		65		220
2		31		63		126
1		48		67		160
2		40		60		165
2		61		62		170
2		59		61		158
1		29		68		190
2		33		63		170
2		31		64		200
1		71		66		200
2		77		59		125
2		80		60		137
2		46		65		215
2		51		60		150
2		55		67		187
1		76		69		190
2		53		61		130
1		30		70		145
2		68		64		145
2		27		64		140
2		68		64		120
1		41		69		180
1		55		70		260
2		61		66		145
2		75		63		188
1		43		68		175
1		68		72		200
2		82		64		165
1		66		72		220
1		59		72		200
2		34		64		175
2		59		61		130
2		42		61		208
1		62		72		210
1		72		68		175
2		57		64		220
1		37		70		185
2		80		65		190
2		64		68		110
2		63		62		207
2		43		65		180
1		32		67		130
1		54		71		240
1		42		69		260
1		35		71		165
2		48		64		240
1		63		75		195
1		23		69		150
1		67		73		160
2		56		64		150
1		27		67		132
1		62		67		175
1		83		71		196
1		69		71		190
2		58		65		140
1		57		72		220
2		38		66		105
1		76		71		194
1		71		66		190
2		79		62		128
2		62		64		135
1		72		70		175
1		50		69		185
2		22		66		180
1		39		64		190
2		41		66		165
2		68		67		198
2		48		62		135
1		72		67		174
2		19		67		195
2		68		64		175
2		35		63		140
1		37		69		162
2		43		62		165
1		62		71		147
1		58		70		182
2		53		67		137
1		33		66		180
2		68		65		190
2		67		66		135
2		46		65		165
1		42		70		260
2		85		63		140
2		26		61		120
2		66		64		163
2		77		64		135
1		63		73		210
1		27		74		200
2		66		65		140
2		49		62		122
2		36		61		170
1		58		73		274
1		43		71		275
1		39		72		188
1		62		70		180
1		68		73		294
1		33		69		182
1		51		71		205
1		59		69		185
1		66		67		200
2		20		65		140
1		85		68		205
2		36		67		130
1		24		64		190
2		85		60		120
1		64		67		210
2		42		62		175
1		58		75		235
1		27		68		180
2		85		70		135
1		36		71		220
2		81		65		170
1		55		68		156
2		36		62		128
2		48		64		180
1		57		74		215
2		31		70		200
2		49		63		180
2		62		59		110
2		74		65		144
2		73		62		122
2		62		64		165
2		62		67		180
1		22		70		170
2		37		64		200
2		28		67		135
2		31		62		136
1		62		64		160
1		67		70		210
1		81		68		150
1		85		70		185
1		52		67		155
1		46		66		155
1		68		71		220
1		62		69		180
1		47		69		230
2		81		64		137
2		28		64		150
2		32		63		132
2		39		67		158
2		85		66		180
1		33		72		170
2		83		64		140
2		18		67		106
2		61		61		119
2		24		62		117
1		56		70		231
2		24		60		104
2		65		64		160
1		41		69		150
1		40		66		170
2		59		68		240
2		44		61		155
2		22		62		130
2		63		64		168
1		76		75		240
1		41		73		260
2		73		64		133
2		54		61		160
2		45		63		132
1		32		73		200
1		47		65		170
2		74		64		150
2		40		67		150
2		53		61		190
1		65		72		245
2		62		67		200
2		52		61		180
1		74		70		198
2		72		64		145
1		25		71		170
1		74		69		165
1		34		72		250
2		35		63		135
2		80		59		159
1		32		73		205
1		58		66		161
2		43		69		150
1		53		70		185
2		59		63		233
2		74		65		145
1		70		71		190
1		51		69		250
2		77		62		130
1		76		74		215
1		33		68		200
2		53		65		170
2		36		62		145
2		68		60		110
1		74		64		183
2		33		64		140
1		72		71		175
2		51		62		195
2		44		62		149
1		69		65		180
2		58		65		135
1		71		66		190
2		75		65		118
2		77		64		120
1		25		73		177
1		61		72		220
2		78		61		198
2		30		63		210
2		64		62		160
2		64		63		190
1		33		66		170
2		27		68		265
2		19		63		155
1		60		71		270
1		76		70		190
2		64		60		165
1		38		68		221
1		55		72		220
1		60		68		175
2		77		62		147
2		25		66		150
2		80		60		133
1		54		75		170
1		74		71		220
2		22		64		138
2		75		61		170
2		69		67		165
1		46		65		130
1		37		72		175
1		33		69		184
2		52		63		120
1		41		69		165
2		28		62		148
2		72		65		157
2		51		62		125
2		59		63		200
1		85		66		142
2		35		66		220
1		47		72		265
2		50		62		127
1		63		71		233
1		71		72		240
2		53		65		118
2		71		68		190
2		64		62		138
2		29		66		150
1		78		69		213
2		26		68		150
2		85		60		144
2		23		65		160
2		75		64		149
2		70		63		192
1		26		72		145
2		84		60		150
1		76		69		235
1		26		67		180
2		66		65		151
2		35		65		190
1		23		70		185
2		46		61		130
1		60		69		220
1		32		69		175
2		42		59		182
2		53		63		187
1		37		70		202
2		77		68		230
1		57		74		235
2		70		62		273
2		59		63		120
2		33		60		127
2		69		65		200
2		69		62		115
1		39		74		185
1		84		70		181
2		31		68		145
2		43		68		130
1		68		67		190
1		48		71		205
2		74		64		175
1		57		67		200
2		54		65		200
1		43		75		220
1		47		71		160
1		47		71		160
1		23		70		150
2		38		62		169
1		85		63		150
1		85		70		135
1		22		67		150
2		72		63		165
2		42		68		150
2		32		68		220
1		62		65		180
1		23		71		135
2		27		68		128
2		39		59		230
2		51		70		200
2		39		62		139
2		71		60		226
1		52		68		195
2		64		59		120
2		82		59		120
1		31		71		195
2		59		62		165
2		61		64		229
1		74		67		220
1		76		68		165
2		18		65		115
2		51		69		260
1		62		68		220
2		57		61		245
1		66		72		210
2		59		66		270
2		68		65		165
1		23		71		155
2		44		70		185
1		72		68		175
1		38		71		215
2		85		60		174
2		68		64		200
2		32		67		170
2		51		64		192
1		75		70		204
2		58		66		192
1		56		70		225
1		36		67		190
1		85		66		145
2		43		67		243
1		55		73		215
2		23		67		200
1		30		75		180
2		70		67		148
1		60		72		275
1		37		67		182
2		36		64		135
1		66		64		146
1		80		70		250
1		79		70		210
2		58		62		139
2		67		64		180
2		85		61		149
1		45		68		232
2		63		64		188
1		25		70		200
1		75		68		170
2		38		69		215
2		73		63		125
2		78		65		149
2		59		63		140
2		36		67		240
1		78		73		165
2		25		62		170
2		70		65		174
1		45		66		168
2		32		66		220
1		41		70		175
1		75		68		299
2		55		66		230
1		28		74		199
1		80		73		255
1		70		69		190
2		54		66		155
2		68		67		180
1		42		69		209
2		55		63		262
2		33		70		170
1		23		70		187
2		45		63		160
1		66		66		218
2		26		62		170
1		44		69		215
1		22		68		140
2		50		68		138
1		34		74		195
1		55		69		250
1		55		67		160
2		85		63		126
1		45		68		192
1		78		72		203
1		34		70		170
1		64		72		265
1		71		68		250
1		85		63		165
2		54		68		240
1		39		64		165
1		29		74		148
2		65		66		135
2		56		62		200
2		35		61		140
2		66		64		108
1		27		74		190
2		58		65		237
2		25		63		104
2		20		68		125
1		36		71		250
1		37		72		190
2		36		65		150
1		69		71		230
2		60		62		160
2		56		63		149
2		67		62		134
1		51		71		204
1		56		70		250
1		68		68		220
1		63		74		205
1		71		72		200
2		47		62		165
1		85		67		150
2		70		64		150
2		67		66		142
2		72		64		135
2		56		65		125
1		19		66		200
2		49		63		130
2		30		68		250
2		26		70		160
2		44		67		160
2		65		65		128
1		85		70		165
2		85		64		120
2		37		62		150
2		81		63		162
1		29		70		230
1		36		71		215
2		64		63		154
2		54		61		205
1		67		65		167
2		67		64		137
2		69		62		199
2		72		67		153
1		37		74		210
1		18		66		195
1		58		71		190
2		70		61		125
2		50		60		105
2		35		65		240
2		59		60		160
2		82		61		184
2		52		63		180
2		22		61		103
1		21		69		160
1		53		74		240
2		35		66		145
2		22		68		140
1		42		70		185
2		82		67		125
2		70		62		118
2		43		59		125
2		20		61		120
1		79		67		230
1		22		67		190
2		38		62		140
1		63		69		185
1		71		72		140
1		61		64		198
1		59		69		208
1		70		73		200
2		39		65		150
1		65		64		185
1		44		72		185
2		26		68		145
2		52		65		190
2		68		65		200
2		31		69		212
2		69		67		150
2		32		67		165
2		78		65		160
1		77		71		210
2		79		64		168
1		35		67		200
1		46		72		222
2		76		64		164
1		21		74		170
1		42		73		220
1		70		74		215
1		30		70		205
2		31		62		181
2		81		69		195
2		31		63		180
1		79		76		208
2		68		61		149
2		22		64		211
2		40		66		147
1		43		67		150
1		34		69		185
1		54		69		250
1		69		72		185
2		64		66		220
2		24		65		115
1		58		72		290
2		72		66		140
2		43		62		100
1		53		65		147
2		39		65		158
1		62		67		175
2		37		66		150
2		69		64		268
2		78		60		150
2		80		66		121
2		39		61		120
1		66		63		170
2		70		61		150
2		64		62		155
2		60		62		158
2		62		66		230
2		67		64		240
2		57		63		150
2		72		67		135
1		45		68		170
1		77		66		170
1		61		68		151
2		40		62		175
2		41		65		132
2		66		66		155
1		51		73		220
2		57		62		157
1		35		70		145
1		75		73		196
2		82		67		180
1		50		72		178
2		47		67		261
2		34		59		140
2		60		68		195
1		46		69		170
2		48		65		230
2		31		62		140
2		37		67		160
2		32		67		130
1		66		67		215
2		68		63		140
1		46		65		151
2		33		67		180
1		40		74		200
2		78		65		180
1		50		71		154
2		85		62		110
2		18		64		150
2		51		68		206
2		36		65		118
2		33		67		134
1		79		70		296
1		53		69		170
2		69		65		180
1		70		69		200
2		72		63		123
1		71		67		255
2		48		62		215
2		80		64		167
1		37		70		200
1		30		71		230
1		46		67		195
2		28		68		163
1		71		74		200
1		33		69		227
1		53		66		170
1		44		68		169
1		22		64		230
2		56		64		140
1		60		68		165
2		63		63		163
2		69		70		204
2		66		66		178
2		85		63		174
2		43		60		183
1		42		71		188
1		67		72		233
1		58		73		192
2		63		64		141
2		66		63		125
1		46		76		230
2		31		67		249
1		44		68		220
2		38		69		165
2		31		61		150
1		37		66		190
2		29		70		127
1		41		73		190
2		56		64		165
2		62		64		140
2		55		63		155
1		35		76		212
1		69		68		175
1		73		68		145
2		41		62		150
2		76		62		140
1		70		72		242
2		57		62		155
2		21		68		140
2		25		66		145
2		67		64		160
2		33		62		165
1		39		70		195
2		69		65		226
2		18		62		106
2		41		66		201
2		27		69		225
2		68		63		150
1		78		70		160
1		67		74		208
2		65		66		156
1		25		69		180
1		68		70		265
1		31		73		150
2		78		63		141
2		33		65		185
1		30		70		252
2		35		67		155
2		81		61		170
1		64		71		215
1		44		70		205
1		55		69		230
2		44		69		185
2		66		66		175
1		46		74		206
1		28		69		145
2		41		62		118
2		68		62		150
1		59		69		225
1		62		70		210
1		58		66		170
1		75		71		155
2		85		60		150
1		30		67		155
2		56		64		125
2		27		62		125
1		57		64		140
2		67		62		240
2		29		62		112
2		80		64		198
1		74		68		185
2		85		68		180
2		65		64		181
2		58		62		176
2		65		63		145
2		22		69		140
2		80		60		146
1		68		73		225
2		35		63		120
1		26		71		165
2		74		63		145
2		79		62		130
1		64		69		140
1		46		67		158
2		60		64		115
1		51		73		280
2		42		64		205
2		57		64		240
1		56		73		166
1		63		70		164
2		42		61		160
1		21		70		180
1		58		71		200
2		39		66		130
1		46		71		180
2		35		62		135
1		30		69		178
1		56		65		160
1		67		66		146
1		66		68		170
1		72		69		160
1		67		70		267
2		58		64		160
1		51		73		225
2		72		61		179
2		49		65		180
2		58		60		160
1		56		66		180
1		62		69		170
2		74		62		127
2		58		63		160
2		65		65		135
2		26		65		140
1		33		75		250
1		73		67		167
1		30		69		200
2		53		63		170
2		82		66		156
1		75		70		200
2		33		63		182
2		38		62		182
2		52		64		204
1		59		71		230
1		44		69		153
1		57		69		152
2		64		66		176
2		32		59		172
1		47		71		180
1		41		74		205
1		41		75		275
2		83		64		140
2		84		64		175
1		75		72		160
1		28		73		185
2		26		65		238
1		60		69		190
2		51		61		240
1		85		72		196
1		63		64		166
2		39		61		122
1		46		70		165
2		37		64		195
1		57		68		168
1		76		68		190
1		35		66		155
1		60		67		215
1		34		71		230
1		31		70		195
2		63		64		117
2		55		64		140
2		62		65		140
1		28		70		250
1		64		69		175
2		34		60		215
1		78		69		160
2		74		63		155
2		71		64		155
2		46		68		240
2		49		66		180
2		29		66		130
1		59		73		180
1		70		71		255
2		66		62		115
2		28		61		135
2		71		60		150
1		52		69		220
1		37		74		170
